deg,mos_pred,model
gt_1221-135766-0002.flac,4.399966239929199,NISQA_TTS_v1
gt_1221-135766-0004.flac,4.5139851570129395,NISQA_TTS_v1
gt_1221-135766-0007.flac,3.73077130317688,NISQA_TTS_v1
gt_1221-135766-0014.flac,4.514352321624756,NISQA_TTS_v1
gt_1320-122612-0004.flac,3.6392056941986084,NISQA_TTS_v1
gt_1320-122612-0005.flac,3.5398316383361816,NISQA_TTS_v1
gt_1320-122612-0007.flac,3.508214235305786,NISQA_TTS_v1
gt_1320-122612-0008.flac,4.191728591918945,NISQA_TTS_v1
gt_1580-141084-0034.flac,4.443552494049072,NISQA_TTS_v1
gt_1580-141084-0040.flac,4.8345770835876465,NISQA_TTS_v1
gt_1580-141084-0047.flac,4.68059778213501,NISQA_TTS_v1
gt_1580-141084-0048.flac,4.619058132171631,NISQA_TTS_v1
gt_2094-142345-0001.flac,3.427755355834961,NISQA_TTS_v1
gt_2094-142345-0021.flac,4.419290065765381,NISQA_TTS_v1
gt_2094-142345-0024.flac,4.116755962371826,NISQA_TTS_v1
gt_2094-142345-0058.flac,4.5345048904418945,NISQA_TTS_v1
gt_2300-131720-0000.flac,3.6008412837982178,NISQA_TTS_v1
gt_2300-131720-0009.flac,3.9740405082702637,NISQA_TTS_v1
gt_2300-131720-0015.flac,4.274960517883301,NISQA_TTS_v1
gt_2300-131720-0027.flac,4.462222099304199,NISQA_TTS_v1
gt_260-123288-0001.flac,4.288859844207764,NISQA_TTS_v1
gt_260-123288-0002.flac,4.056982517242432,NISQA_TTS_v1
gt_260-123288-0006.flac,4.031527996063232,NISQA_TTS_v1
gt_260-123288-0011.flac,3.865032911300659,NISQA_TTS_v1
gt_3575-170457-0000.flac,3.5400338172912598,NISQA_TTS_v1
gt_3575-170457-0005.flac,4.221023082733154,NISQA_TTS_v1
gt_3575-170457-0022.flac,3.5195724964141846,NISQA_TTS_v1
gt_3575-170457-0050.flac,4.06151008605957,NISQA_TTS_v1
gt_5105-28240-0004.flac,4.590218544006348,NISQA_TTS_v1
gt_5105-28240-0005.flac,4.038715362548828,NISQA_TTS_v1
gt_5105-28240-0016.flac,3.863115072250366,NISQA_TTS_v1
gt_5105-28240-0019.flac,4.3525776863098145,NISQA_TTS_v1
gt_7021-85628-0008.flac,4.697799205780029,NISQA_TTS_v1
gt_7021-85628-0009.flac,4.693443775177002,NISQA_TTS_v1
gt_7021-85628-0010.flac,4.749660015106201,NISQA_TTS_v1
gt_7021-85628-0011.flac,4.617404460906982,NISQA_TTS_v1
gt_7729-102255-0005.flac,4.38873291015625,NISQA_TTS_v1
gt_7729-102255-0019.flac,4.452131748199463,NISQA_TTS_v1
gt_7729-102255-0021.flac,4.49760103225708,NISQA_TTS_v1
gt_7729-102255-0036.flac,4.083084583282471,NISQA_TTS_v1
